CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
92844;Fullcarga;BUCANEROS EL BOSQUE;INDIO GERONIMO  10457;EL BOSQUE;;343191;6286223;-70.68911402782173;-33.55213061609894
92850;Fullcarga;EL NEGRITO;VECINAL SUR  1977 ;EL BOSQUE;;345739;6282960;-70.66299187;-33.58208866
92904;Fullcarga;SUPER ALMACEN;BELLAVISTA  419 LOCAL 14;RECOLETA;;347056;6299524;-70.6452157964844;-33.432655418749995
92906;Fullcarga;COMERCIAL SEBASTIAN;LAS PARCELAS 8839;PEÑALOLEN;;357029;6295318;-70.53940504;-33.47224767
92914;Fullcarga;LA FERIA DEL CASSETTE SN;CALLE EYZAGUIRRE 521;SAN BERNARDO;;342088;6282088;-70.70525262;-33.59294109
92916;Fullcarga;LA PALOMA SN BERNARDO;CALLE PTO. GROSSE 0941;SAN BERNARDO;;343638;6280694;-70.68526052083332;-33.60192375
92920;Fullcarga;EL ARBOLITO PUDAHUEL;MAR DE DRAKE  433;PUDAHUEL;;337868;6296658;-70.7451268571722;-33.4574086889694
92921;Fullcarga;ALMENDRANI SN BERNARDO;VAITEA 12019 DEPTO 13;SAN BERNARDO;;341745;6285043;-70.705516;-33.563084
92922;Fullcarga;ZEBALLOS PUDAHUEL;AV LA TRAVESIA  8221 LOCAL D;PUDAHUEL;;337618;6296775;-70.747772;-33.456459
92925;Fullcarga;MINIMARKET VICTORIA PUDAH;PSJE LOS ONAS  630 B;PUDAHUEL;;336951;6297622;-70.75489846;-33.44863157
92929;Fullcarga;PAOLA SN BERNARDO;CALLE GUAFO 2182;SAN BERNARDO;;341408;6279449;-70.71027245;-33.61311374
92935;Fullcarga;OLGA REGINA MEZA FUENTES;SANTA VICTORIA 1310 LOCAL 3;PUDAHUEL;;336524;6299495;-70.75846602564101;-33.43136544871793
92936;Fullcarga;KATTY SN BERNARDO;CALLE DUCAUD 15156;SAN BERNARDO;;343807;6281079;-70.68383866;-33.59800475
92937;Fullcarga;KARINA PUDAHUEL;CALLE PABLO NERUDA  8935 ;PUDAHUEL;;337005;6299671;-70.75402211;-33.43013453
92942;Fullcarga;OLGA ELENA SN BERNARDO;CALLE COLBUN 2197;SAN BERNARDO;;341581;6279303;-70.70843293;-33.61445117
92949;Fullcarga;MACROSTORE SN BERNARDO;CALLE FREIRE 564;SAN BERNARDO;;341900;6281544;-70.70459683;-33.59429523
92950;Fullcarga;EL PELONCITO;AVDA CALDERON DE LA BARCA 327;SAN BERNARDO;;343428;6282971;-70.687740348028;-33.5814723626649
92952;Fullcarga;GAMERS SN BERNARDO;SANTA MARTA 105;SAN BERNARDO;;344080;6282882;-70.68011832867431;-33.582380370768185
92954;Fullcarga;BAZAR MELISSA;AVDA EYZAGUIRRE 1086;SAN BERNARDO;;341193;6280762;-70.712128;-33.60134
92956;Fullcarga;PARAISO SAN BERNARDO;HAITI 714;SAN BERNARDO;;342502;6283409;-70.6979237775732;-33.5787681191988
92957;Fullcarga;KENA;PEDRO SANCHO DE LA HOZ 13705;SAN BERNARDO;;343680;6282751;-70.6851217580247;-33.5836866938643
92959;Fullcarga;BAZAR BRISA;AMERICA 76;SAN BERNARDO;;341767;6282685;-70.7092963763266;-33.5917693877469
92962;Fullcarga;AQUI REGRESO;LAGO TODOS LOS SANTOS  0765;SAN BERNARDO;;341180;6283439;-70.7119353860038;-33.5771759746874
92967;Fullcarga;FARM Y PERFUMERIA SERRANO;SERRANO 1336;PUDAHUEL;;335807;6299218;-70.76698685;-33.43404101
92971;Fullcarga;MINIMARKET FRANEDU PUDAHU;SAMOS 682;PUDAHUEL;;336093;6297894;-70.7641542;-33.44601963
92972;Fullcarga;CATHERINNE PUDAHUEL;CALLE SERRANO  1183 ;PUDAHUEL;;335712;6298931;-70.76730587266208;-33.436437497670184
92973;Fullcarga;ANGELICA PUDAHUEL;PSJE LOS PAPAGAYOS  7149 ;PUDAHUEL;;338504;6296585;-70.73892386;-33.4584228
92974;Fullcarga;EL LULO PUDAHUEL;ALFA CENTAURO 8599;PUDAHUEL;;336930;6296318;-70.75543977;-33.46035751
92976;Fullcarga;ISABEL PUDAHUEL;ARBIZU CAMPOS 1234;PUDAHUEL;;337782;6299601;-70.7454998269716;-33.4310018635531
92977;Fullcarga;INGRID PUDAHUEL;LAS TORRES  34;PUDAHUEL;;339220;6295468;-70.7308206435807;-33.4685114629538
92980;Fullcarga;MINIMARKET HOLLYWOOD PUDA;PSJE SENADO  369-A;PUDAHUEL;;336979;6296619;-70.75485636;-33.45764323
92981;Fullcarga;DONDE PANCHO;LA TRAVESIA 8622;PUDAHUEL;;336960;6296881;-70.7550103;-33.45527809
92983;Fullcarga;MINIMARKET FERNANDITA PUD;CALLE LAGUNA SAN RAFAEL  8382 ;PUDAHUEL;;337492;6296122;-70.749462;-33.462234
92984;Fullcarga;EL PEQUENO PUDAHUEL;CALLE SAN DANIEL  1204 ;PUDAHUEL;;337576;6299533;-70.74791469;-33.43146302
92985;Fullcarga;SONIA PUDAHUEL;NICANOR MOLINARE 1230;PUDAHUEL;;338034;6299605;-70.7427880930971;-33.430998327223
92988;Fullcarga;JANET OPAZO;SAN FRANCISCO 8866 LOCAL B;PUDAHUEL;;336875;6298986;-70.75554228;-33.43628862
92989;Fullcarga;LA BODEGUITA PUDAHUEL;PSJE PTO. PIEDRAS  8262 ;PUDAHUEL;;337576;6295756;-70.7478359571688;-33.465349129787064
92991;Fullcarga;GISELLE PUDAHUEL;CALLE LAS MISIONERAS  9436 ;PUDAHUEL;;335540;6298004;-70.76990123;-33.44499871
92993;Fullcarga;RUFINA PUDAHUEL;CALLE RUFINA CASTILLO  738 ;PUDAHUEL;;336529;6298097;-70.759383;-33.445429
92997;Fullcarga;MARCELA PUDAHUEL;CALLE EL ABETO  8936 ;PUDAHUEL;;336094;6296822;-70.7641508333333;-33.45579078125
93000;Fullcarga;ROSA AURORA VEJAR MUNOZ P;CALLE SAN DANIEL  1194 ;PUDAHUEL;;337563;6299510;-70.74805057;-33.43167562
93001;Fullcarga;MILAGRO PUDAHUEL;AVDA LAGUNA SUR  8617 ;PUDAHUEL;;336866;6296408;-70.7561085;-33.45953261
93002;Fullcarga;FARM ARAVIL PROVIDENCIA;11 DE SEPTIEMBRE 1773-B;PROVIDENCIA;;349940;6300331;-70.61482773;-33.42607666
93004;Fullcarga;LUCHITO PUDAHUEL;LOS PAJARITOS 69-B;PUDAHUEL;;339053;6295788;-70.732815;-33.4655
93005;Fullcarga;OPTICA LOS ALPES;PROVIDENCIA 2169 LOCAL 55;PROVIDENCIA;;350330;6300780;-70.6105608;-33.42208513
93009;Fullcarga;CHINITA;AVDA PROVIDENCIA 2352;PROVIDENCIA;;350644;6301004;-70.6071037177385;-33.4201392551661
93010;Fullcarga;RENACA EXPLOTE PROVIDENCIA;MANUEL MONTT 686;PROVIDENCIA;;349765;6299421;-70.61668312;-33.43437847
93013;Fullcarga;MANUEL GUILLERMO PROVIDENCIA;JOSE MANUEL INFANTE 1673;PROVIDENCIA;;349554;6298088;-70.61917619;-33.44636111
93015;Fullcarga;MARIA;CALLE ROMAN DIAZ 1067;PROVIDENCIA;;349478;6298829;-70.6199375639668;-33.4397265449611
93016;Fullcarga;EL AGUILUCHO PROVIDENCIA;EL AGUILUCHO  3566 ;PROVIDENCIA;;351858;6298531;-70.59451988;-33.44259466
93017;Fullcarga;FERRETERIA NUEVA BILBAO P;FRANCISCO BILBAO 2401;PROVIDENCIA;;351204;6299095;-70.60068563;-33.43710725
93019;Fullcarga;POLLA LOTERIA LOTO;ELIODORO YANEZ 1992;PROVIDENCIA;;350411;6299752;-70.60975562;-33.43137034
93020;Fullcarga;CHOCOLATE PROVIDENCIA;PEDRO DE VALDIVIA 883;PROVIDENCIA;;350417;6299788;-70.6096608391615;-33.431234738582
93021;Fullcarga;TODO SABROSO MARKET PROVIDENCIA;ELIODORO YANEZ  1102;PROVIDENCIA;;349501;6299494;-70.6195442288379;-33.4335784648341
93022;Fullcarga;BAZAR ENTRES DOS;PUYEHUE  1290;PROVIDENCIA;;349892;6298732;-70.6154392530326;-33.4405153614336
93026;Fullcarga;AXEL QUILICURA;CALLE SAN ANDRES 301;QUILICURA;;340797;6309822;-70.7107016666667;-33.3388983333333
93027;Fullcarga;NICOLE QUILICURA;PSJE ESTERO MAIQUEN 026;QUILICURA;;338306;6307207;-70.7385015672657;-33.36250671461
93030;Fullcarga;BERNARDITA QUILICURA;CALLE RAMON ROSALES  1071-B;QUILICURA;;339939;6306359;-70.72129821;-33.37034394
93033;Fullcarga;MARIA ALICIA DIAZ VELOZO;PSJE GALVARINO  493;QUILICURA;;340356;6306224;-70.7166498145209;-33.3716763650087
93035;Fullcarga;REGINA CLEMENCIA ZUNIGA B;CALLE PTO. DE VALPARAISO  730;QUILICURA;;336950;6307475;-70.7524470056497;-33.35948293785311
93038;Fullcarga;ALONSO QUILICURA;MONTE EREBUS 948;QUILICURA;;337611;6308504;-70.74591777;-33.3505927
93039;Fullcarga;NICOLAS QUILICURA;CALLE LOS AMERINDIOS 1082;QUILICURA;;340250;6307577;-70.71772995;-33.35934847
93041;Fullcarga;CONNY QUILICURA;CALLE ESTACION RUNGUE  875;QUILICURA;;337571;6308193;-70.74564640350877;-33.35310271929825
93047;Fullcarga;ALMACEN MIRIAM QUILICURA;VOLCAN VILLARICA 379;QUILICURA;;337306;6306990;-70.7492201152689;-33.36404003066
93048;Fullcarga;EL ZAR QUILICURA;STA. LUISA  521;QUILICURA;;338066;6308690;-70.74023791666667;-33.34870065972223
93056;Fullcarga;PIMIENTA Y CANELA;LO OVALLE 366 A;QUILICURA;;338717;6308378;-70.73390259;-33.35202345
93074;Fullcarga;CONIMAX QUILICURA;AVDA LO MARCOLETA  0756;QUILICURA;;336641;6307207;-70.75742318;-33.36231768
93077;Fullcarga;SANTA CORINA;LOS TRES ANTONIOS 98;ÑUÑOA;;351070;6297089;-70.6024604420646;-33.455291188517066
93079;Fullcarga;LIBRERIA STUDIO NUNOA;AVDA IRARRAZAVAL  3601 LOCAL 18;ÑUÑOA;;352002;6297119;-70.5931269367401;-33.4554635365965
93092;Fullcarga;ALMACEN EL TITO QUILICURA;CALLE PASEO EL PRADO 0615;QUILICURA;;339768;6308616;-70.7226608;-33.35004179
93093;Fullcarga;YASNA QUILICURA;PSJE PTO. FONCK 0628;QUILICURA;;336835;6307346;-70.75369884814815;-33.3606313777778
93094;Fullcarga;M Y M QUILICURA;CALLE LOS CARRERA  2;QUILICURA;;338801;6306982;-70.73340096;-33.36449664
93095;Fullcarga;PATITO QUILICURA;SALAR DEL CARMEN 0435;QUILICURA;;337173;6307812;-70.74998171568627;-33.35648367647059
93098;Fullcarga;LA PLUMA NUNOA;AVDA PEDRO DE VALDIVIA  2545 ;ÑUÑOA;;350777;6298134;-70.6061936;-33.44600192
93099;Fullcarga;LOS BIANCOS;AVDA ALCALDE JORGE MONCKEBERG  1733 ;ÑUÑOA;;352615;6295428;-70.58686872;-33.47065
93101;Fullcarga;COM NINO NUNOA;AVDA SEMINARIO  792 ;ÑUÑOA;;348835;6297484;-70.62718765;-33.45158624
93102;Fullcarga;BELORADO NUNOA;CALLE JULIO PRADO  1885 ;ÑUÑOA;;349467;6297670;-70.62036234;-33.44999674
93104;Fullcarga;EL RINCON NUNOA;ROMAN DIAZ 2235;ÑUÑOA;;349782;6297503;-70.61681379;-33.45166628
93105;Fullcarga;YULI QUILICURA;PSJE VOLCAN VILLARRICA 301;QUILICURA;;337318;6307038;-70.74933226;-33.3637617
93107;Fullcarga;BIP INTERNET POLLA LOTERIA RECARGAS;GRECIA 2936;ÑUÑOA;;351253;6296140;-70.60120931;-33.46419005
93108;Fullcarga;MANOLITO  ;CALLE NUEVA UNO 1639;ÑUÑOA;;349908;6295464;-70.6157979433061;-33.47006010315401
93111;Fullcarga;BOTILLERIA CARYMBOS 'Z;CALLE 7  4593 ;ÑUÑOA;;353039;6295725;-70.58202784;-33.46815175
93113;Fullcarga;PAOLA CASTRO CASTILLO NUN;CALLE JUAN SABAJ  15;ÑUÑOA;;353894;6297333;-70.57261902;-33.45376913
93115;Fullcarga;LOS VINEDOS DEL CON. NUNO;AVDA DUBLE ALMEYDA  1801 ;ÑUÑOA;;350197;6297139;-70.61240075;-33.45500024
93118;Fullcarga;EKEKO NUNOA;CALLE AUGUSTO VILLANUEVA  20 LOCAL 1;ÑUÑOA;;352430;6297145;-70.5885120479252;-33.4552909737843
93119;Fullcarga;COMERCIAL FRITZ LTDA;AVDA ECHENIQUE  4358 ;ÑUÑOA;;352713;6298109;-70.5851497560603;-33.446527465438
93120;Fullcarga;IL TABAC NUNOA;AVDA SIMON BOLIVAR  4715 ;ÑUÑOA;;353030;6297905;-70.5817696710199;-33.4484717989
93126;Fullcarga;SAN PANCRACIO QUILICURA;AVDA MANUEL ANTONIO MATTA 606;QUILICURA;;339433;6306866;-70.7264445067223;-33.3657513687999
93150;Fullcarga;CARLOS MORALES QTA NORMAL;SAN PABLO  5024;QUINTA NORMAL;;341611;6298547;-70.70470249;-33.44096229
93152;Fullcarga;TIA ZUNI QTA NORMAL;AVDA CARRASCAL 6008;QUINTA NORMAL;;340887;6301244;-70.71201085;-33.41653532
93158;Fullcarga;BAZAR VALENTINO;AVDA MANUEL ANTONIO MATTA  1400;QUILICURA;;340637;6306778;-70.71362763;-33.36662418
93161;Fullcarga;SOC.COM.DICER . QTA NORMA;SAN PABLO 4755;QUINTA NORMAL;;342029;6298722;-70.70017093;-33.43944364
93164;Fullcarga;DANA QTA NORMAL;AUGUSTO MATTE 2292;QUINTA NORMAL;;342926;6300626;-70.69008763;-33.42251743
93168;Fullcarga;MIGUEL PACHECO QTA NORMAL;SALVADOR GUTIERREZ 5032;QUINTA NORMAL;;341690;6300352;-70.70352924;-33.42469634
93170;Fullcarga;VIDEO CLUB FERNANDA QTA N;STA. AIDA 6060;QUINTA NORMAL;;340574;6301634;-70.71453711805556;-33.41268781249999
93172;Fullcarga;MINIMARKET DANAE QTA NORM;LO ESPINOZA 2858;QUINTA NORMAL;;341406;6301738;-70.70633576;-33.41216238
93175;Fullcarga;MACARENA QTA NORMAL;MAPOCHO  5798;QUINTA NORMAL;;340672;6300134;-70.71445313;-33.42660943
93177;Fullcarga;TEKNIVISION;SALVADOR GUTIERREZ 4316;QUINTA NORMAL;;342670;6300142;-70.69283956;-33.42686229
93180;Fullcarga;IBANEZ QUINTA NORMAL;PADRE TADEO  5404;QUINTA NORMAL;;341223;6300158;-70.708397;-33.426495
93185;Fullcarga;BAZAR MP 7;CARRASCAL 6821;QUINTA NORMAL;;340047;6301619;-70.72021202380955;-33.41274077380952
93186;Fullcarga;YASNA Y CARLITOS;SALVADOR GUTIERREZ 6113;CERRO NAVIA;;340261;6300654;-70.71809107269225;-33.421587087157526
93187;Fullcarga;JORGE DIAZ EIRL;SALVADOR GUTIERREZ  5578;QUINTA NORMAL;;340993;6300509;-70.7109945;-33.42318036
93188;Fullcarga;MI CHIQUITA;JOSE JOAQUIN PEREZ  8007 Local B;CERRO NAVIA;;337982;6299700;-70.74275173868828;-33.42973599076149
93191;Fullcarga;ALMACEN OESTE CERRO NAVIA;SALVADOR GUTIERREZ 7961;CERRO NAVIA;;337392;6301155;-70.7495999;-33.41681204
93193;Fullcarga;CARLOS HUMBERTO VEJAR MUN;RIO DE JANEIRO 1590;CERRO NAVIA;;337897;6300159;-70.74431176;-33.42604146
93194;Fullcarga;BAZAR WALL-E;MAPOCHO 7307;CERRO NAVIA;;338559;6300508;-70.7369795;-33.42294049
93195;Fullcarga;SANTA CECILIA CERRO NAVIA;LAS FRAGATAS 8602;CERRO NAVIA;;335930;6300983;-70.765152;-33.418126
93199;Fullcarga;CYNTHIA CERRO NAVIA;AVDA SAN FRANCISCO 6537;CERRO NAVIA;;339463;6298937;-70.72697095628418;-33.4368412568306
93200;Fullcarga;M Y F;LANALHUE 1858;CERRO NAVIA;;335730;6301301;-70.7674376;-33.4152424
93204;Fullcarga;JC CERRO NAVIA;PSJE KIEV P INTENDENTE SAAVEDRA 2140;CERRO NAVIA;;339275;6301068;-70.729302;-33.418337
93206;Fullcarga;VICTORIA CERRO NAVIA;CALLE SARA GAJARDO  6286;CERRO NAVIA;;340174;6301020;-70.71970593;-33.41844849
93207;Fullcarga;AGUCHAVE CERRO NAVIA;CALLE MAXIMO GORKI 2195;CERRO NAVIA;;339466;6301167;-70.72729343;-33.41701859
93208;Fullcarga;SANTA MARIA CERRO NAVIA;CALLE MAR DE CHILE 1742;CERRO NAVIA;;335936;6301023;-70.76526912;-33.41778876
93209;Fullcarga;BOTILLERIA GERALDINE CERR;CALLE RENE OLIVA 1144;CERRO NAVIA;;338941;6299200;-70.73329193;-33.43467274
93210;Fullcarga;EL NACHO CERRO NAVIA;PSJE JUAN BAUTISTA. INOSTROZA 7840;CERRO NAVIA;;337660;6300669;-70.74680618;-33.42124126
93211;Fullcarga;DONDE LA ABUELA CERRO NAV;PSJE KASAMA 1672;CERRO NAVIA;;338161;6301286;-70.74054895348836;-33.41546205426357
93228;Fullcarga;AUDINA DIAZ CERRO NAVIA;PSJE SORTILEGIO 1771;CERRO NAVIA;;336865;6301356;-70.7544615079365;-33.414635277777776
93229;Fullcarga;COM MAGALY CERRO NAVIA;CALLE LA CAPILLA 7328;CERRO NAVIA;;338332;6301357;-70.73944918;-33.41513585
93243;Fullcarga;LAPICITO;PSJE ECONOMIA 8402;CERRO NAVIA;;336227;6301090;-70.76203631;-33.41734716
93247;Fullcarga;JOSE LUIS;FRANCISCO BILBAO  2946 LOCAL A;PROVIDENCIA;;352320;6299371;-70.58864248154877;-33.43488920057505
93249;Fullcarga;EL NARANJO;RIVADAVIA  9175;LAS CONDES;;357397;6300901;-70.53379805555555;-33.42166284722223
93253;Fullcarga;EL CISNE;CLAUDIO ARRAU 781;EL BOSQUE;;344542;6284694;-70.67483386739863;-33.56611016187268
93260;Fullcarga;COM DEUTSCHI;MANUEL RODRIGUEZ  1708;RENCA;;339817;6303406;-70.7230351467676;-33.3968660503254
93265;Fullcarga;BAZAR NOR YEN CERRO NAVIA;CALLE RIO DOURO 8159;CERRO NAVIA;;336897;6300896;-70.75475425;-33.41905976
93267;Fullcarga;VIKINGO;CALLE CAUQUENES 6908;CERRO NAVIA;;339170;6300295;-70.7304226469048;-33.4249487204388
93268;Fullcarga;MINIMARKET AHORA SI ;FLORENCIA  1540;CERRO NAVIA;;338898;6300280;-70.73279666666669;-33.42464803030303
93270;Fullcarga;EL GUATON VERA;MAPOCHO SUR  7824;CERRO NAVIA;;337652;6300551;-70.7466940253886;-33.4224044950672
93271;Fullcarga;ROSALIA ELIANETH ARANZAEZ;VICUNA ROSAS 6205;CERRO NAVIA;;339862;6299309;-70.72260622222221;-33.43353933333334
93272;Fullcarga;MINIMARKET;PADRE HURTADO 7283;CERRO NAVIA;;338584;6299141;-70.7363802777778;-33.43486972222221
93294;Fullcarga;ERNA TROPAN;PASAJE LANALHUE  1348;PUDAHUEL;;336091;6299650;-70.76309458333333;-33.42989791666666
93300;Fullcarga;ERBI - SANTA ROSA;SANTA ROSA 905;SANTIAGO;;347051;6298005;-70.64552388888889;-33.44634833333333
93313;Fullcarga;EL CRISTO;CALETA AGUA DULCE  1226;PUENTE ALTO;;355020;6281404;-70.5625191115732;-33.59725446056499
93314;Fullcarga;LULY;VIÑA DEL MAR  6403 DEPTO 13 A;LA FLORIDA;;352582;6290538;-70.5872657793765;-33.51445160671461
93317;Fullcarga;ALMACEN LA ESQUINA ;BAHIA FITZ ROY  1640;PUENTE ALTO;;351358;6284016;-70.6015300378788;-33.573083068181816
93318;Fullcarga;LAS TRES HERMANAS;LUIS MATTE LARRAIN  827;PUENTE ALTO;;352507;6282536;-70.58939683333334;-33.5865825
93337;Fullcarga;MI AMIGA FELIZ MARLENE;BERNARD SHAW  1200;MAIPU;;339767;6294553;-70.724481413;-33.4764117839999
93343;Fullcarga;LA VEGUITA;SEGUNDA TRANSVERSAL  3437;MAIPU;;337993;6292285;-70.7439711111111;-33.496585
93346;Fullcarga;CIBERGAMERS;SALADILLO 02486 ;PUENTE ALTO;;355705;6283257;-70.5548307563699;-33.5805196511437
93351;Fullcarga;NACIMIENTO;VICARIA 2501;MAIPU;;333688;6290978;-70.79053815476189;-33.50771261904762
93361;Fullcarga;LA CAMPANA QTA NORMAL;CALLE LA RIOJA  2085 ;QUINTA NORMAL;;340922;6300756;-70.71171936;-33.42094269
93371;Fullcarga;EDITH MOYA;PEDRO DE VALDIVIA  5108;ÑUÑOA;;350730;6295417;-70.606392;-33.470201666666654
93401;Fullcarga;RENE PTE ALTO;AVDA RAMON VENEGAS 3120;PUENTE ALTO;;355648;6283274;-70.556202;-33.58065178
93402;Fullcarga;SAN ALBERTO PTE ALTO;PSJE EL RACIMO 566;PUENTE ALTO;;351944;6280039;-70.59587299999998;-33.60902033333334
93405;Fullcarga;MARSAN PTE ALTO;PSJE LAS LLUVIAS  1913;PUENTE ALTO;;354503;6281690;-70.56803291666665;-33.594486666666675
93414;Fullcarga;MARSAN PTE ALTO;SAN CARLOS  0314;PUENTE ALTO;;354088;6281407;-70.57312698;-33.59738003
93416;Fullcarga;VERONICA ROJAS PTE ALTO;CALLE DEL VIRREY 4585;PUENTE ALTO;;356158;6285827;-70.55065583;-33.55777658
93421;Fullcarga;EL CHAYAVIENTOS PTE ALTO;CHAYAVIENTOS 3033;PUENTE ALTO;;354248;6283076;-70.57131338;-33.58224125
93435;Fullcarga;TRINIDAD PTE ALTO;PARQUE INSTITUCIONAL 0997;PUENTE ALTO;;354107;6284199;-70.57188473958334;-33.57181430208335
93436;Fullcarga;CARNICERIA RP PTE ALTO;LUIS MATTE LARRAIN  02407;PUENTE ALTO;;355697;6282833;-70.55498133333332;-33.58434705555556
93437;Fullcarga;CACHUREO PTE ALTO;LAGUNA DEL INCA 4381;PUENTE ALTO;;354585;6285117;-70.56659569444444;-33.56360486111112
93440;Fullcarga;GLADYS HERNANDEZ FLORES P;EL PATIO 0585;PUENTE ALTO;;353745;6283722;-70.57586492098348;-33.576063253003
93442;Fullcarga;ALMACEN DON TONO PTE ALTO;NONATO COO  4214;PUENTE ALTO;;353962;6284859;-70.57410804;-33.56612817
93443;Fullcarga;SANTA ELVIRA PTE ALTO;CALLE 1 3587;PUENTE ALTO;;349830;6278859;-70.61946124;-33.6196539
93444;Fullcarga;EL ALBA PTE ALTO;LAGO TODOS LOS SANTOS 05717;PUENTE ALTO;;355341;6286570;-70.55821263888889;-33.550605138888905
93445;Fullcarga;BAZAR VIKINGO PTE ALTO;GABRIELA ORIENTE 01099;PUENTE ALTO;;354318;6283654;-70.56970397369878;-33.57675365586931
93446;Fullcarga;CENTRO T Y T;CHIAPA 2711;PUENTE ALTO;;351605;6282409;-70.59975399;-33.58799392
93447;Fullcarga;NOCEDAL PTE ALTO;NOCEDAL 725 ;PUENTE ALTO;;351877;6280302;-70.597122;-33.607037
93449;Fullcarga;LA VECI;LAS PRIMULAS 1884;LA FLORIDA;;353001;6290404;-70.58278145833334;-33.515716250000004
93450;Fullcarga;BAZAR;PASEO LOS LIMONES 3749;LA FLORIDA;;352163;6294326;-70.59172644542143;-33.48064182320865
93451;Fullcarga;DONDE MARGARITA;COLOMBIA 9027;LA FLORIDA;;352861;6288091;-70.5846643838037;-33.5365479037436
93452;Fullcarga;MINIMARKET KAREN LA FLORI;CALLE ELISA CORREA SANFUENTES  675 ;LA FLORIDA;;352310;6284442;-70.59178151;-33.56978123
93454;Fullcarga;ENRIQUE SANHUEZA OSSES (C);WALKER MARTINEZ C/LA FLORIDA SUR OESTE  S/N;LA FLORIDA;;353467;6289314;-70.579019;-33.522618
93455;Fullcarga;KIOSCO JULIA (C);ROJAS MAGALLANES ESQ AVDA LA FLORIDA S/N;LA FLORIDA;;353999;6288267;-70.573159;-33.535349
93458;Fullcarga;SANTA TERESITA LA FLORIDA;CALLE COSTA. RICA  8420 ;LA FLORIDA;;353222;6288813;-70.580665;-33.53009
93459;Fullcarga;CHO CHOL LA FLORIDA;CALLE STA. MARIA DE LA ESTRELLA 10390;LA FLORIDA;;350698;6286348;-70.60824292611574;-33.5519605321763
93460;Fullcarga;ALFONSO RIVERA LA FLORIDA;CALLE MARIA ELENA  714 ;LA FLORIDA;;351999;6285322;-70.5949841666666;-33.5617980555556
93468;Fullcarga;YENNEVA;ARGELIA 0220;QUILICURA;;338032;6307811;-70.74139511;-33.35707248
93471;Fullcarga;COMERCIAL JAIME;CUATRO ORIENTE 25-B;QUILICURA;;340336;6306652;-70.7169041723112;-33.3677272244034
93472;Fullcarga;LA MAMI;TRINIDAD 1593;LA FLORIDA;;350820;6286942;-70.60682913157892;-33.54662704830826
93474;Fullcarga;DAYANA LA FLORIDA;CALLE SAN JOSE DE LA ESTRELLA  675 ;LA FLORIDA;;353429;6286312;-70.579415766207;-33.5530648003372
93477;Fullcarga;ELENA SOTO BENAVIDES LA F;CALLE ROJAS MAGALLANES  908-B;LA FLORIDA;;353226;6288173;-70.580742;-33.535980
93478;Fullcarga;ERBI - LA FLORIDA;CALLE RAYEN 1637;LA FLORIDA;;353478;6289130;-70.5785632;-33.5276372
93480;Fullcarga;ALISON;PSJE RENATO ZANELLI 10781;LA FLORIDA;;354357;6286117;-70.5695765;-33.5548618
93481;Fullcarga;EL VECINO;AVDA DEPARTAMENTAL 2145;LA FLORIDA;;353185;6290950;-70.5807107070707;-33.51081444444445
93482;Fullcarga;WALDO CHRISTIAN RUBIO LA;LA FLORIDA  10149 ;LA FLORIDA;;354612;6286685;-70.56680329;-33.54975932
93483;Fullcarga;KIOSKO CRISMA;ROJAS MAGALLANES FRENTE AL 1280;LA FLORIDA;;353887;6288246;-70.57416103;-33.53557692
93484;Fullcarga;ALEJANDRO OLIVARES J LA F;CALLE JOSE MIGUEL CARRERA 1523;LA FLORIDA;;350753;6286541;-70.6082311;-33.5505838
93485;Fullcarga;JUAN AVILES LA FLORIDA;CALLE BAHIA CATALINA 11205;LA FLORIDA;;350535;6285021;-70.61022;-33.56391
93491;Fullcarga;SANTA HELITA LA FLORIDA;LOS ARALIOS 2012;LA FLORIDA;;353388;6290220;-70.5792151;-33.5178366
93492;Fullcarga;ALMACEN GEMITA;NAVIDAD 2436;PEDRO AGUIRRE CERDA;;344133;6291361;-70.67806633333335;-33.505832333333366
93496;Fullcarga;SANTA TERESITA;BRAVO LUCO 1455;PUDAHUEL;;335678;6299449;-70.76758018462013;-33.43175753910851
93513;Fullcarga;LA ESQUINA MAIPU;AVDA ING. EDUARDO DOMINGUEZ  1000 ;MAIPU;;334594;6292946;-70.78042765957449;-33.490112092198565
93514;Fullcarga;ALMACEN GUILLERMINA MAIPU;PSJE CHUNGARA  2326 ;MAIPU;;333855;6290687;-70.78937681;-33.5107584
93518;Fullcarga;LA PANCHITA MAIPU;PSJE LAS PIRCAS  1703 ;MAIPU;;334624;6290153;-70.78061761904762;-33.51529666666667
93522;Fullcarga;MARY;ESTERO COTRAUCO 0130;QUILICURA;;338141;6307108;-70.73971655952381;-33.36296932738095
93542;Fullcarga;SERVICIO TOTAL MAIPU;CALLE CHACABUCO   57;MAIPU;;336762;6290929;-70.75823032;-33.50890995
93546;Fullcarga;FARM PRINCIPAL MAIPU;CALLE CHACABUCO  50 LOCAL 2;MAIPU;;336690;6290872;-70.75825567312238;-33.5091267292235
93547;Fullcarga;EL CIELO MAIPU;CALLE EL CIELO   1271;MAIPU;;339757;6294390;-70.72537427;-33.47816319
93548;Fullcarga;GENESIS MAIPU;LA GALAXIA 01530;MAIPU;;333401;6288752;-70.79461726358228;-33.52813158237326
